aida_testa-avg_prob_list,0.41207132603113467,0.4154644407905065,0.4167584983202127,0.4175132770950978,0.41833167981642944,0.41912565151086223,0.4202822549985005,0.42134887782426983,0.4216769744570439,0.42192137527924317,0.4223355564933557,0.42269813957122654,0.42304452508687973,0.4233224265850507,0.4236651641818193,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238759307907178,0.42387694636216533,0.4238859386398242,0.42392007605387616,0.4240094113808412,0.424211938220721,0.424512990965293,0.42491320692575896,0.4252871750639035,0.42582586522285754,0.426290230682263,0.42667139092316997,0.42700777317468935,0.42722028150008273,0.4274507308235535,0.42766945694501585,0.42790255638269276,0.4281283513857768,0.42831340030981946,0.42852921268114674,0.4287330789061693,0.4289144483896402,0.4290958728927832,0.4292274426955443,0.42933252912301284,0.4294419621045773,0.4296397337546715,0.4299085564338244,0.430231416454682,0.4304739987620941,0.43071421866233534,0.43101902821889293,0.4313986553595616,0.4316815338455714,0.432013206757032,0.43254398382627046,0.4333882721570822,0.4344498411967204,0.43540497582692367,0.43674337520049167,0.43800649562707317,0.4390989989042282,0.4402580444629376,0.4414995639370038,0.4428419436399753,0.44388373081500715,0.4449070439888881,0.4460771737190393,0.44675174355506897,0.44746066056765044,0.44825203716754913,0.4490298262009254,0.44982317892404705,0.4504401082029709,0.4508875717337315,0.45197819287960345,0.45294224700102437,0.4545440340743345,0.45574597692957114,0.4563551007532606,0.45802576518526267,0.4620439071281284,0.4648572942789863
aida_testa-accum_pos_fraction_list,0.75,0.6923076923076923,0.5384615384615384,0.75,0.7307692307692307,0.6923076923076923,0.7307692307692307,0.8076923076923077,0.75,0.8076923076923077,0.8269230769230769,0.7884615384615384,0.8076923076923077,0.75,0.8269230769230769,0.9615384615384616,0.9807692307692307,1.0,1.0,0.9615384615384616,1.0,0.9807692307692307,0.9807692307692307,0.9423076923076923,1.0,1.0,0.9807692307692307,0.9038461538461539,1.0,0.9615384615384616,1.0,0.8846153846153846,0.9615384615384616,1.0,0.9615384615384616,0.9807692307692307,1.0,1.0,0.9423076923076923,0.9615384615384616,0.8461538461538461,0.9807692307692307,1.0,0.9807692307692307,0.9230769230769231,0.8846153846153846,0.9423076923076923,0.8461538461538461,0.9230769230769231,0.9423076923076923,0.75,0.8269230769230769,0.8076923076923077,0.7884615384615384,0.8653846153846154,0.9807692307692307,0.8653846153846154,0.9230769230769231,0.8846153846153846,0.8653846153846154,0.9423076923076923,0.8653846153846154,0.8461538461538461,0.8846153846153846,0.9038461538461539,0.8461538461538461,0.8653846153846154,0.8653846153846154,0.8846153846153846,0.8846153846153846,0.9038461538461539,0.8653846153846154,0.9038461538461539,0.8846153846153846,0.8846153846153846,0.9423076923076923,0.9807692307692307,0.9038461538461539,0.9807692307692307,0.9230769230769231,0.9615384615384616,0.9230769230769231,0.8846153846153846,0.9615384615384616,0.9423076923076923,0.9230769230769231,0.8846153846153846,0.9423076923076923,0.9807692307692307,0.8846153846153846,0.9615384615384616,0.9038461538461539,0.9615384615384616,0.9615384615384616,0.8627450980392157,0.9803921568627451,0.9411764705882353,0.8823529411764706,1.0,0.9215686274509803
aida_testb-avg_prob_list,0.4119774540688129,0.4161230851995184,0.4174079571632629,0.4182525505410864,0.41912536735230305,0.4200601539713271,0.42101981918862524,0.4214939538468706,0.4216924417526164,0.4219013382779791,0.42222293387068077,0.4225013706278294,0.42277227564060943,0.42303922011497175,0.42333485154395406,0.423738642575893,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.42387590382961515,0.4238768695516789,0.4238853676522032,0.42392391410279784,0.4240239097716961,0.4242000421310993,0.42447539973766246,0.42487471408032357,0.4252507490046481,0.42577448423872605,0.4262741246121995,0.42660957067570787,0.42695743796673225,0.427256112403058,0.4274986798458911,0.4277256638445753,0.42801072939913326,0.42823934428235316,0.4283570431648417,0.4285319980154646,0.42873478569882983,0.42889666430493617,0.429037110602602,0.42915255845861233,0.42925243365003707,0.42932793878494424,0.42942827559532004,0.42957597336870557,0.4297736959254488,0.42996857648200176,0.4301704276115336,0.43037233390706653,0.43055970237610186,0.4308300569970557,0.43116467937510067,0.43157915485666154,0.4321081498835949,0.4324614595859609,0.4330604551954472,0.4339002396198029,0.4348959954495126,0.43595987938820047,0.437133900662686,0.43844382052725933,0.43983751598824844,0.4410373936308191,0.4421326181990035,0.443590668921775,0.44523380791887324,0.4463894785718715,0.4474209657181864,0.4484424455010373,0.44934610439383466,0.45048718543156335,0.4513745223698409,0.45259016233941785,0.45413823879283405,0.45565771408703015,0.4562908819188242,0.45874119906321814,0.4626907570206601,0.4652300600124442
aida_testb-accum_pos_fraction_list,0.7872340425531915,0.8297872340425532,0.8723404255319149,0.8297872340425532,0.9148936170212766,0.8297872340425532,0.8085106382978723,0.7021276595744681,0.8297872340425532,0.7446808510638298,0.8297872340425532,0.7872340425531915,0.7446808510638298,0.7872340425531915,0.7872340425531915,0.9787234042553191,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9787234042553191,1.0,0.9574468085106383,0.9574468085106383,0.9787234042553191,0.9361702127659575,0.9574468085106383,0.9361702127659575,0.9361702127659575,0.9574468085106383,0.9361702127659575,0.9787234042553191,1.0,1.0,1.0,1.0,0.9787234042553191,0.9574468085106383,0.8723404255319149,0.9787234042553191,0.8723404255319149,0.9574468085106383,0.9574468085106383,0.8723404255319149,0.8936170212765957,0.8723404255319149,0.9148936170212766,0.9787234042553191,0.9787234042553191,0.9574468085106383,0.8936170212765957,0.9148936170212766,0.8723404255319149,0.851063829787234,0.8297872340425532,0.8723404255319149,0.8723404255319149,0.7872340425531915,0.8936170212765957,0.9361702127659575,0.9361702127659575,0.9148936170212766,0.851063829787234,0.9574468085106383,0.9574468085106383,0.8723404255319149,0.9361702127659575,0.8936170212765957,0.8723404255319149,0.8297872340425532,0.9361702127659575,0.8723404255319149,0.8936170212765957,0.9574468085106383,0.9148936170212766,0.8936170212765957,0.9361702127659575,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9361702127659575,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9361702127659575,0.9787234042553191,0.9782608695652174,0.9347826086956522,0.9347826086956522,0.8695652173913043,1.0,0.9130434782608695,0.9347826086956522,0.9130434782608695,0.9782608695652174,1.0,0.9565217391304348,1.0
aida_train-avg_prob_list,0.412159228203248,0.41606202934469494,0.4173058087424356,0.41815342145914935,0.41895518999318687,0.42006258164741556,0.42117443467889515,0.4217112718188033,0.42192412943256147,0.42233751242866324,0.4227662971433328,0.42313013590720233,0.42355150972702066,0.4238737368462037,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238759885941233,0.42387775407761946,0.42388869365867304,0.4239343152362473,0.42404440805620075,0.4242459088563919,0.42458099993515985,0.42499567446660025,0.42538352462710166,0.4258618541822142,0.4262189614225407,0.426547427110526,0.42692787169801943,0.4271583789769484,0.4273861295410565,0.42758453454898326,0.42783621166433605,0.42810118335242175,0.4282852544234349,0.4284417470296224,0.4286552773072169,0.4288336156270443,0.42903087108563154,0.4291985212228237,0.4293291105673863,0.4294789526707087,0.4296572237442701,0.4299186474237687,0.43019423011021735,0.43041591812402774,0.43064385667825356,0.43089290735049124,0.43122925895910996,0.43161928944098643,0.43197031571314887,0.4322789326692239,0.4327627096420679,0.4334863257713807,0.4344166358311971,0.43552645032222453,0.4367393210912362,0.43795068630805384,0.43916152257185714,0.4404437922514402,0.4416918606330187,0.44284232090681025,0.4441271468614921,0.445383875645124,0.4462610559585767,0.44697797298431396,0.44772075002010053,0.4485083743547782,0.44923681754332323,0.45010148607767547,0.4506944792392926,0.4514784221465771,0.4525640377631554,0.45387375018535514,0.4553119848936032,0.4561310234742287,0.4574454147082109,0.4602554886769026,0.4633320256685599,0.46539913431192054
aida_train-accum_pos_fraction_list,0.7959183673469388,0.7091836734693877,0.6377551020408163,0.7959183673469388,0.7704081632653061,0.8010204081632653,0.8214285714285714,0.7755102040816326,0.8214285714285714,0.75,0.7704081632653061,0.8316326530612245,0.9081632653061225,0.9540816326530612,0.9948979591836735,0.9591836734693877,0.9642857142857143,0.9642857142857143,0.9795918367346939,0.9948979591836735,0.9489795918367347,0.9591836734693877,0.9795918367346939,0.9336734693877551,0.9642857142857143,0.9489795918367347,0.9642857142857143,0.9183673469387755,0.9897959183673469,0.9744897959183674,0.9540816326530612,0.9846938775510204,0.9642857142857143,0.9540816326530612,0.9744897959183674,0.9489795918367347,0.9183673469387755,0.9285714285714286,0.9591836734693877,0.9591836734693877,0.9285714285714286,0.9387755102040817,0.9285714285714286,0.8928571428571429,0.9132653061224489,0.9132653061224489,0.9183673469387755,0.8928571428571429,0.9489795918367347,0.8928571428571429,0.8469387755102041,0.8775510204081632,0.8469387755102041,0.9132653061224489,0.8666666666666667,0.8717948717948718,0.9333333333333333,0.9179487179487179,0.882051282051282,0.9076923076923077,0.8923076923076924,0.8871794871794871,0.8871794871794871,0.9025641025641026,0.8615384615384616,0.882051282051282,0.8512820512820513,0.8769230769230769,0.8615384615384616,0.8974358974358975,0.9179487179487179,0.9128205128205128,0.9076923076923077,0.9076923076923077,0.9179487179487179,0.9282051282051282,0.9435897435897436,0.8871794871794871,0.9282051282051282,0.9230769230769231,0.9333333333333333,0.9384615384615385,0.9333333333333333,0.9230769230769231,0.958974358974359,0.958974358974359,0.9333333333333333,0.9384615384615385,0.9333333333333333,0.9794871794871794,0.9948717948717949,0.9384615384615385,0.9333333333333333,0.9333333333333333,0.9230769230769231,0.9384615384615385,0.8717948717948718,0.958974358974359,0.9230769230769231,0.9179487179487179
ace2004-avg_prob_list,0.4141177364758083,0.4171391470091684,0.41806445377213614,0.41846128020967754,0.4192003905773163,0.42019825748034884,0.42162697655814035,0.4218526227133615,0.4225107175963266,0.4231327601841518,0.42353645818574087,0.42380726763180326,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.42387587257793974,0.42388620546885897,0.4239090766225542,0.42395616854940144,0.4240232152598245,0.42408707312175203,0.42419141956738066,0.42430639266967773,0.42444989936692373,0.42472117287772043,0.425048828125,0.425302049943379,0.42549313817705425,0.4259716740676335,0.4262918659618923,0.42660010712487356,0.42684435844421387,0.427044825894492,0.4271182247570583,0.42731664861951557,0.42756530216761995,0.4279370052473886,0.4281175902911595,0.42824727296829224,0.42841608609472004,0.428569142307554,0.4287160890442984,0.4289925140993936,0.4290840838636671,0.42916211911610197,0.4292426237038204,0.42936889614377705,0.4296628747667585,0.42981486661093576,0.43008412420749664,0.4302493929862976,0.4303731620311737,0.43056878944238025,0.43068604667981464,0.4308839241663615,0.43138163288434345,0.4317104568084081,0.4319890985886256,0.432378222544988,0.43271451195081073,0.43327005704243976,0.43409449358781177,0.43478835622469586,0.4352720379829407,0.4364929646253586,0.43750589589277905,0.438370684782664,0.43995202084382373,0.4406633178393046,0.44161264101664227,0.44230087598164874,0.44319600860277814,0.44426193336645764,0.44491619368394214,0.4456482132275899,0.4464828819036484,0.44702113668123883,0.4474614957968394,0.44818655649820965,0.4489647299051285,0.4497696061929067,0.45072366793950397,0.45130568742752075,0.45211365818977356,0.4524426410595576,0.45314515630404156,0.454323410987854,0.4550774594148,0.45578572154045105,0.4561554143826167,0.4565267662207286,0.4582754522562027,0.4609883775313695,0.46313615640004474,0.4638779014348984,0.46590062975883484
ace2004-accum_pos_fraction_list,0.8571428571428571,0.5714285714285714,1.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,1.0,0.5714285714285714,0.8571428571428571,1.0,1.0,0.7142857142857143,0.5714285714285714,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,1.0,0.5,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0
aquaint-avg_prob_list,0.41271669997109306,0.4178726805580987,0.4212252696355184,0.4216913945145077,0.4219225247701009,0.422288050254186,0.42242660125096637,0.42282744579845005,0.42320146163304645,0.42344018816947937,0.42373458875550163,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.4238758683204651,0.42387762293219566,0.4238945432007313,0.42393476888537407,0.42400047555565834,0.42413030937314034,0.42427409812808037,0.4246140196919441,0.4250813163816929,0.42543667182326317,0.4258003607392311,0.42647672072052956,0.4268024079501629,0.42695582658052444,0.427043654024601,0.42709486186504364,0.42710646241903305,0.4272445812821388,0.42742035910487175,0.4276138208806515,0.42782559618353844,0.4279950484633446,0.42809220403432846,0.4281294383108616,0.4281947873532772,0.42831458523869514,0.42834222316741943,0.4283990114927292,0.428507961332798,0.4286372698843479,0.4288007915019989,0.4288845919072628,0.42904653400182724,0.4291619099676609,0.4293056130409241,0.4293912649154663,0.4295201972126961,0.4295879490673542,0.4296720661222935,0.4297860264778137,0.4299943372607231,0.4301391951739788,0.4302927106618881,0.43058710917830467,0.4308641031384468,0.43130819872021675,0.4315863251686096,0.4323360323905945,0.433269202709198,0.43374134972691536,0.43443502485752106,0.43523958697915077,0.4363059550523758,0.4371582269668579,0.43926893547177315,0.44010939449071884,0.44145386666059494,0.4431643784046173,0.44405870884656906,0.4452108256518841,0.4460948817431927,0.4469001479446888,0.4477631561458111,0.44916460290551186,0.4505447819828987,0.4511725790798664,0.4517877995967865,0.4523518942296505,0.4530922658741474,0.45399370789527893,0.4553101249039173,0.4557914733886719,0.45649052038788795,0.4586724750697613,0.4628128483891487,0.46507473662495613
aquaint-accum_pos_fraction_list,1.0,0.5555555555555556,1.0,0.6666666666666666,1.0,1.0,0.7777777777777778,0.5555555555555556,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.875,1.0,0.875,0.625,0.875,1.0,1.0,1.0,1.0,0.875,0.75,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.875,0.875,0.75,0.875,0.875,1.0,1.0,0.75,0.875,1.0,0.875,1.0,0.875,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.875,1.0,1.0,0.875,1.0,0.875,1.0,1.0,1.0,0.875,0.875,0.875,0.875,0.75,1.0,1.0,1.0,0.875,0.875,0.75,1.0,1.0,1.0,0.75
